timestamp,conso_horaire,temperature_2m,relative_humidity_2m,surface_pressure,wind_speed_10m,solar_irradiance,hour,dayofweek,month,lag_1,lag_24,rolling_24
2016-02-25 04:00:00+00:00,0.19000000000005457,19.6,18,976.3,10.0,0.0,4,3,2,0.1799999999998363,0.22199999999998,0.34916666666666174
2016-02-25 05:00:00+00:00,0.24700000000007094,18.9,19,977.0,9.8,0.0,5,3,2,0.19000000000005457,0.2799999999999727,0.3478333333333315
2016-02-25 06:00:00+00:00,0.4230000000000018,19.0,19,977.2,11.0,21.08,6,3,2,0.24700000000007094,0.33999999999991815,0.3464583333333356
2016-02-25 07:00:00+00:00,0.19000000000005457,22.3,16,978.4,11.7,182.65,7,3,2,0.4230000000000018,0.2580000000000382,0.3499166666666724
2016-02-25 08:00:00+00:00,0.16999999999984539,25.9,13,978.8,12.2,404.4,8,3,2,0.19000000000005457,0.2400000000000091,0.3470833333333398
2016-02-25 09:00:00+00:00,0.25,29.4,11,979.3,11.7,656.35,9,3,2,0.16999999999984539,0.18000000000006366,0.3441666666666663
2016-02-25 10:00:00+00:00,0.18000000000006366,32.4,9,978.9,11.5,828.88,10,3,2,0.25,0.19000000000005457,0.3470833333333303
2016-02-25 11:00:00+00:00,0.18200000000001637,34.7,8,978.2,10.3,949.33,11,3,2,0.18000000000006366,0.1899999999998272,0.346666666666664
2016-02-25 12:00:00+00:00,0.17499999999995453,36.1,7,976.6,9.4,1007.0,12,3,2,0.18200000000001637,0.22000000000002728,0.34633333333333854
2016-02-25 13:00:00+00:00,0.28300000000012915,37.1,7,976.0,8.8,942.97,13,3,2,0.17499999999995453,0.72199999999998,0.34445833333333553
2016-02-25 14:00:00+00:00,0.459999999999809,37.5,7,975.2,9.0,784.85,14,3,2,0.28300000000012915,0.415000000000191,0.3261666666666751
2016-02-25 15:00:00+00:00,0.6970000000001164,37.3,7,975.0,9.7,568.15,15,3,2,0.459999999999809,0.3509999999998854,0.3280416666666592
2016-02-25 16:00:00+00:00,0.6549999999999727,36.6,7,975.3,10.5,296.35,16,3,2,0.6970000000001164,0.4090000000001055,0.3424583333333355
2016-02-25 17:00:00+00:00,0.7180000000000746,34.3,8,975.7,8.3,67.12,17,3,2,0.6549999999999727,0.5489999999999782,0.3527083333333299
2016-02-25 18:00:00+00:00,0.5069999999998345,31.6,10,975.7,9.0,0.0,18,3,2,0.7180000000000746,0.3509999999998854,0.3597500000000006
